filename,cleanup content,directory,cluster
15642377_18.txt,static final private bitfield indent not parent border indent not parent border return indent not parent border isset field 5 indention options,BitField,1.0
15642500_3.txt,static final private bitfield collapsed bitfieldfactory getinstance 0x1000 field 5 options collapsed setshortboolean field 5 options return collapsed isset field 5 options,BitField,1.0
97384327_33.txt,private static final bitfield ffmtlineprop new bitfield 0x80000000 field 1 grpfchp ffmtlineprop setboolean field 1 grpfchp value return ffmtlineprop isset field 1 grpfchp,BitField,1.0
97384327_27.txt,private static final bitfield fboldother new bitfield 0x02000000 field 1 grpfchp fboldother setboolean field 1 grpfchp value return fboldother isset field 1 grpfchp,BitField,1.0
15642487_4.txt,static final private bitfield rowsumsright bitfieldfactory getinstance field 1 wsbool rowsumsright setbyteboolean field 1 wsbool right return rowsumsright isset field 1 wsbool,BitField,1.0
15642520_6.txt,static final private bitfield notes field 6 options notes setshortboolean field 6 options printnotes return notes isset field 6 options,BitField,1.0
15642520_7.txt,static final private bitfield noorientation field 6 options noorientation setshortboolean field 6 options orientation return noorientation isset field 6 options,BitField,1.0
15642487_5.txt,static final private bitfield fittopage field 2 wsbool fittopage setbyteboolean field 2 wsbool fit2page return fittopage isset field 2 wsbool,BitField,1.0
97384327_26.txt,private static final bitfield fnonglyph new bitfield 0x01000000 field 1 grpfchp fnonglyph setboolean field 1 grpfchp value return fnonglyph isset field 1 grpfchp,BitField,1.0
97384327_32.txt,private static final bitfield fcalc new bitfield 0x40000000 field 1 grpfchp fcalc setboolean field 1 grpfchp value return fcalc isset field 1 grpfchp,BitField,1.0
15642500_2.txt,static final private bitfield outlevel bitfieldfactory getinstance 0x0700 field 5 options outlevel setshortvalue field 5 options olevel return outlevel getshortvalue field 5 options,BitField,1.0
15642377_19.txt,static final private bitfield indent not parent pattern indent not parent pattern return indent not parent pattern isset field 5 indention options,BitField,1.0
15642377_25.txt,static final private bitfield left border palette idx left border palette idx setshortvalue field 7 palette options return left border palette idx,BitField,1.0
15642377_31.txt,static final private bitfield adtl diag line style adtl diag line style setvalue field 8 adtl palette options return short adtl diag line style,BitField,1.0
88635700_60.txt,private static bitfield fnotabforind new bitfield 0x00000001 field 33 docinfo4 int fnotabforind setboolean field 33 docinfo4 value return fnotabforind isset field 33 docinfo4,BitField,1.0
88635700_74.txt,private static bitfield fprintbodybeforehdr new bitfield 0x00040000 field 33 docinfo4 int fprintbodybeforehdr setboolean field 33 docinfo4 value return fprintbodybeforehdr isset field 33 docinfo4,BitField,1.0
88635700_48.txt,private static bitfield epc new bitfield 0x0003 field 24 edn1 short epc setvalue field 24 edn1 value return byte epc getvalue field 24 edn1,BitField,1.0
88635700_89.txt,private static bitfield fautoversions new bitfield 0x0002 field 38 docinfo6 short fautoversions setboolean field 38 docinfo6 value return fautoversions isset field 38 docinfo6,BitField,1.0
88635700_62.txt,private static bitfield fsupressspdfafterpagebreak new bitfield 0x00000004 field 33 docinfo4 int fsupressspdfafterpagebreak setboolean field 33 docinfo4 value return fsupressspdfafterpagebreak isset field 33 docinfo4,BitField,1.0
88635700_76.txt,private static bitfield fmwsmallcaps new bitfield 0x00200000 field 33 docinfo4 int fmwsmallcaps setboolean field 33 docinfo4 value return fmwsmallcaps isset field 33 docinfo4,BitField,1.0
15642377_2.txt,static final private bitfield hidden bitfieldfactory getinstance 0x0002 field 3 cell options hidden setshortboolean field 3 cell options return hidden isset field 3 cell options,BitField,1.0
15642377_27.txt,static final private bitfield diag field 7 palette options diag setshortvalue field 7 palette options return diag getshortvalue field 7 palette options,BitField,1.0
15642377_33.txt,static final private bitfield fill foreground bitfieldfactory getinstance 0x007f fill foreground setshortvalue field 9 fill palette options return fill foreground getshortvalue field 9 fill palette options,BitField,1.0
97384327_24.txt,private static final bitfield fbidi new bitfield 0x00400000 field 1 grpfchp fbidi setboolean field 1 grpfchp value return fbidi isset field 1 grpfchp,BitField,1.0
97384327_30.txt,private static final bitfield fwebhidden new bitfield 0x10000000 field 1 grpfchp fwebhidden setboolean field 1 grpfchp value return fwebhidden isset field 1 grpfchp,BitField,1.0
97384327_18.txt,private static final bitfield fimprint new bitfield 0x00020000 field 1 grpfchp fimprint setboolean field 1 grpfchp value return fimprint isset field 1 grpfchp,BitField,1.0
15642487_7.txt,static final private bitfield alternateexpression whether to use alternate expression eval field 2 wsbool alternateexpression setbyteboolean field 2 wsbool return alternateexpression isset field 2 wsbool,BitField,1.0
15642520_5.txt,static final private bitfield draft field 6 options draft setshortboolean field 6 options d return draft isset field 6 options,BitField,1.0
15642520_4.txt,static final private bitfield nocolor field 6 options nocolor setshortboolean field 6 options mono return nocolor isset field 6 options,BitField,1.0
15642487_6.txt,static final private bitfield displayguts bitfieldfactory getinstance field 2 wsbool displayguts setbyteboolean field 2 wsbool guts return displayguts isset field 2 wsbool,BitField,1.0
97384327_19.txt,private static final bitfield fdstrike new bitfield 0x00040000 field 1 grpfchp fdstrike setboolean field 1 grpfchp value return fdstrike isset field 1 grpfchp,BitField,1.0
97384327_31.txt,private static final bitfield ffittext new bitfield 0x20000000 field 1 grpfchp ffittext setboolean field 1 grpfchp value return ffittext isset field 1 grpfchp,BitField,1.0
97384327_25.txt,private static final bitfield ficobi new bitfield 0x00800000 field 1 grpfchp ficobi setboolean field 1 grpfchp value return ficobi isset field 1 grpfchp,BitField,1.0
15642500_1.txt,static final private bitfield hidden bitfieldfactory getinstance 0x01 field 5 options hidden setshortboolean field 5 options ishidden return hidden isset field 5 options,BitField,1.0
15642377_32.txt,static final private bitfield adtl fill pattern adtl fill pattern setvalue field 8 adtl palette options fill return short adtl fill pattern,BitField,1.0
15642377_26.txt,static final private bitfield right border palette idx right border palette idx setshortvalue field 7 palette options return right border palette idx,BitField,1.0
15642377_3.txt,static final private bitfield xf type bitfieldfactory getinstance 0x0004 field 3 cell options xf type setshortvalue field 3 cell options return xf type getshortvalue field 3 cell options,BitField,1.0
88635700_77.txt,private static bitfield lvl new bitfield 0x001e field 37 docinfo5 short lvl setvalue field 37 docinfo5 value return byte lvl getvalue field 37 docinfo5,BitField,1.0
88635700_63.txt,private static bitfield fwraptrailspaces new bitfield 0x00000008 field 33 docinfo4 int fwraptrailspaces setboolean field 33 docinfo4 value return fwraptrailspaces isset field 33 docinfo4,BitField,1.0
88635700_88.txt,private static bitfield fhaveversions new bitfield 0x0001 field 38 docinfo6 short fhaveversions setboolean field 38 docinfo6 value return fhaveversions isset field 38 docinfo6,BitField,1.0
88635700_85.txt,private static bitfield fincludefooter new bitfield 0x2000 field 37 docinfo5 short fincludefooter setboolean field 37 docinfo5 value return fincludefooter isset field 37 docinfo5,BitField,1.0
88635700_91.txt,private static bitfield fvirusloadsafe new bitfield 0x0002 field 43 virusinfo int fvirusloadsafe setboolean field 43 virusinfo value return fvirusloadsafe isset field 43 virusinfo,BitField,1.0
97384319_1.txt,private static final bitfield icofore new bitfield 0x001f field 1 value short icofore setvalue field 1 value value return byte icofore getvalue field 1 value,BitField,1.0
88635700_46.txt,private static bitfield rncedn new bitfield 0x0003 field 23 edn short rncedn setvalue field 23 edn value return byte rncedn getvalue field 23 edn,BitField,1.0
88635700_52.txt,private static bitfield fsaveformdata new bitfield 0x0800 field 24 edn1 short fsaveformdata setboolean field 24 edn1 value return fsaveformdata isset field 24 edn1,BitField,1.0
15642528_12.txt,private bitfield savedinpagebreakpreview bitfieldfactory getinstance 0x800 field 1 options savedinpagebreakpreview setshortboolean field 1 options p return savedinpagebreakpreview isset field 1 options,BitField,1.0
15642377_17.txt,static final private bitfield indent not parent alignment indent not parent alignment return indent not parent alignment isset field 5 indention options,BitField,1.0
97384327_28.txt,private static final bitfield fitalicother new bitfield 0x04000000 field 1 grpfchp fitalicother setboolean field 1 grpfchp value return fitalicother isset field 1 grpfchp,BitField,1.0
97384327_14.txt,private static final bitfield flowercase new bitfield 0x00002000 field 1 grpfchp flowercase setboolean field 1 grpfchp value return flowercase isset field 1 grpfchp,BitField,1.0
15642520_8.txt,static final private bitfield usepage field 6 options usepage setshortboolean field 6 options page return usepage isset field 6 options,BitField,1.0
97384327_15.txt,private static final bitfield fdata new bitfield 0x00004000 field 1 grpfchp fdata setboolean field 1 grpfchp value return fdata isset field 1 grpfchp,BitField,1.0
97384327_29.txt,private static final bitfield fnoproof new bitfield 0x08000000 field 1 grpfchp fnoproof setboolean field 1 grpfchp value return fnoproof isset field 1 grpfchp,BitField,1.0
15642377_16.txt,static final private bitfield indent not parent font indent not parent font setshortboolean field 5 indention options return indent not parent font isset field 5 indention options,BitField,1.0
15642528_1.txt,private bitfield displayformulas bitfieldfactory getinstance 0x01 field 1 options displayformulas setshortboolean field 1 options formulas return displayformulas isset field 1 options,BitField,1.0
88635700_53.txt,private static bitfield fshadeformdata new bitfield 0x1000 field 24 edn1 short fshadeformdata setboolean field 24 edn1 value return fshadeformdata isset field 24 edn1,BitField,1.0
88635700_47.txt,private static bitfield nedn new bitfield 0xfffc field 23 edn short nedn setvalue field 23 edn value return short nedn getvalue field 23 edn,BitField,1.0
88635700_90.txt,private static bitfield fvirusprompted new bitfield 0x0001 field 43 virusinfo int fvirusprompted setboolean field 43 virusinfo value return fvirusprompted isset field 43 virusinfo,BitField,1.0
88635700_84.txt,private static bitfield fincludeheader new bitfield 0x1000 field 37 docinfo5 short fincludeheader setboolean field 37 docinfo5 value return fincludeheader isset field 37 docinfo5,BitField,1.0
88635700_92.txt,private static bitfield keyvirussession30 new bitfield 0xfffffffc field 43 virusinfo int keyvirussession30 setvalue field 43 virusinfo value return int keyvirussession30 getvalue field 43 virusinfo,BitField,1.0
88635700_86.txt,private static bitfield fforcepagesizepag new bitfield 0x4000 field 37 docinfo5 short fforcepagesizepag setboolean field 37 docinfo5 value return fforcepagesizepag isset field 37 docinfo5,BitField,1.0
97384319_2.txt,private static final bitfield icoback new bitfield 0x03e0 field 1 value short icoback setvalue field 1 value value return byte icoback getvalue field 1 value,BitField,1.0
88635700_51.txt,private static bitfield fprintformdata new bitfield 0x0400 field 24 edn1 short fprintformdata setboolean field 24 edn1 value return fprintformdata isset field 24 edn1,BitField,1.0
88635700_45.txt,private static bitfield unused5 new bitfield 0xf000 field 8 docinfo3 short unused5 setvalue field 8 docinfo3 value return byte unused5 getvalue field 8 docinfo3,BitField,1.0
88635700_79.txt,private static bitfield fgramallclean new bitfield 0x0040 field 37 docinfo5 short fgramallclean setboolean field 37 docinfo5 value return fgramallclean isset field 37 docinfo5,BitField,1.0
15642528_3.txt,private bitfield displayrowcolheadings bitfieldfactory getinstance 0x04 field 1 options displayrowcolheadings setshortboolean field 1 options headings return displayrowcolheadings isset field 1 options,BitField,1.0
15642528_11.txt,private bitfield paged bitfieldfactory getinstance 0x400 field 1 options paged setshortboolean field 1 options p return paged isset field 1 options,BitField,1.0
15642377_28.txt,static final private bitfield top border palette idx top border palette idx setvalue field 8 adtl palette options return short top border palette idx,BitField,1.0
15642377_14.txt,static final private bitfield reading order reading order setshortvalue field 5 indention options order return reading order getshortvalue field 5 indention options,BitField,1.0
97384327_17.txt,private static final bitfield femboss new bitfield 0x00010000 field 1 grpfchp femboss setboolean field 1 grpfchp value return femboss isset field 1 grpfchp,BitField,1.0
15642487_8.txt,static final private bitfield alternateformula whether to use alternate formula entry field 2 wsbool alternateformula setbyteboolean field 2 wsbool return alternateformula isset field 2 wsbool,BitField,1.0
15642433_4.txt,static final private bitfield macshadow bitfieldfactory getinstance field 2 attributes macshadow setshortboolean field 2 attributes mac return macshadow isset field 2 attributes,BitField,1.0
97384327_16.txt,private static final bitfield fole2 new bitfield 0x00008000 field 1 grpfchp fole2 setboolean field 1 grpfchp value return fole2 isset field 1 grpfchp,BitField,1.0
15642377_15.txt,static final private bitfield indent not parent format indent not parent format return indent not parent format isset field 5 indention options,BitField,1.0
15642528_10.txt,private bitfield selected bitfieldfactory getinstance 0x200 field 1 options selected setshortboolean field 1 options sel return selected isset field 1 options,BitField,1.0
15642377_29.txt,static final private bitfield bottom border palette idx bottom border palette idx setvalue field 8 adtl palette options return short bottom border palette idx,BitField,1.0
15642528_2.txt,private bitfield displaygridlines bitfieldfactory getinstance 0x02 field 1 options displaygridlines setshortboolean field 1 options gridlines return displaygridlines isset field 1 options,BitField,1.0
88635700_78.txt,private static bitfield fgramalldone new bitfield 0x0020 field 37 docinfo5 short fgramalldone setboolean field 37 docinfo5 value return fgramalldone isset field 37 docinfo5,BitField,1.0
88635700_44.txt,private static bitfield oldfswapbordersfacingpgs new bitfield 0x0800 field 8 docinfo3 short oldfswapbordersfacingpgs setboolean field 8 docinfo3 value return oldfswapbordersfacingpgs isset field 8 docinfo3,BitField,1.0
88635700_50.txt,private static bitfield nfcednref1 new bitfield 0x03c0 field 24 edn1 short nfcednref1 setvalue field 24 edn1 value return byte nfcednref1 getvalue field 24 edn1,BitField,1.0
97384319_3.txt,private static final bitfield ipat new bitfield 0xfc00 field 1 value short ipat setvalue field 1 value value return byte ipat getvalue field 1 value,BitField,1.0
88635700_87.txt,private static bitfield fminfontsizepag new bitfield 0x8000 field 37 docinfo5 short fminfontsizepag setboolean field 37 docinfo5 value return fminfontsizepag isset field 37 docinfo5,BitField,1.0
88635700_83.txt,private static bitfield fsnapborder new bitfield 0x0800 field 37 docinfo5 short fsnapborder setboolean field 37 docinfo5 value return fsnapborder isset field 37 docinfo5,BitField,1.0
88635700_68.txt,private static bitfield forigwordtablerules new bitfield 0x00000100 field 33 docinfo4 int forigwordtablerules setboolean field 33 docinfo4 value return forigwordtablerules isset field 33 docinfo4,BitField,1.0
97384367_1.txt,private static final bitfield bitfield op bitfieldfactory return bitfield op getvalue opcode return bitfield op getvalue value,BitField,3.0
88635700_54.txt,private static bitfield fwcftnedn new bitfield 0x8000 field 24 edn1 short fwcftnedn setboolean field 24 edn1 value return fwcftnedn isset field 24 edn1,BitField,1.0
88635700_40.txt,private static bitfield oldfsupresstopspacing new bitfield 0x0080 field 8 docinfo3 short oldfsupresstopspacing setboolean field 8 docinfo3 value return oldfsupresstopspacing isset field 8 docinfo3,BitField,1.0
15642528_6.txt,private bitfield defaultheader field 1 options defaultheader setshortboolean field 1 options header return defaultheader isset field 1 options,BitField,1.0
15642377_8.txt,static final private bitfield vertical alignment bitfieldfactory getinstance 0x0070 vertical alignment setshortvalue field 4 alignment options return vertical alignment getshortvalue field 4 alignment options,BitField,1.0
15642377_11.txt,static final private bitfield indent indent setshortvalue field 5 indention options indent return indent getshortvalue field 5 indention options,BitField,1.0
97384327_12.txt,private static final bitfield fobj new bitfield 0x00000800 field 1 grpfchp fobj setboolean field 1 grpfchp value return fobj isset field 1 grpfchp,BitField,1.0
15642433_1.txt,static final private bitfield italic field 2 attributes italic setshortboolean field 2 attributes italics return italic isset field 2 attributes,BitField,1.0
97384327_13.txt,private static final bitfield fshadow new bitfield 0x00001000 field 1 grpfchp fshadow setboolean field 1 grpfchp value return fshadow isset field 1 grpfchp,BitField,1.0
15642377_10.txt,static final private bitfield rotation bitfieldfactory getinstance 0xff00 rotation setshortvalue field 4 alignment options rotation return rotation getshortvalue field 4 alignment options,BitField,1.0
15642377_9.txt,static final private bitfield justify last bitfieldfactory getinstance 0x0080 justify last setshortvalue field 4 alignment options justify return justify last getshortvalue field 4 alignment options,BitField,1.0
15642528_7.txt,private bitfield arabic field 1 options arabic setshortboolean field 1 options isarabic return arabic isset field 1 options,BitField,1.0
88635700_41.txt,private static bitfield oldforigwordtablerules new bitfield 0x0100 field 8 docinfo3 short oldforigwordtablerules setboolean field 8 docinfo3 value return oldforigwordtablerules isset field 8 docinfo3,BitField,1.0
88635700_55.txt,private static bitfield wvksaved new bitfield 0x0007 field 32 view short wvksaved setvalue field 32 view value return byte wvksaved getvalue field 32 view,BitField,1.0
88635700_69.txt,private static bitfield ftransparentmetafiles new bitfield 0x00000200 field 33 docinfo4 int ftransparentmetafiles setboolean field 33 docinfo4 value return ftransparentmetafiles isset field 33 docinfo4,BitField,1.0
88635700_82.txt,private static bitfield fhtmldoc new bitfield 0x0200 field 37 docinfo5 short fhtmldoc setboolean field 37 docinfo5 value return fhtmldoc isset field 37 docinfo5,BitField,1.0
88635700_80.txt,private static bitfield fsubsetfonts new bitfield 0x0080 field 37 docinfo5 short fsubsetfonts setboolean field 37 docinfo5 value return fsubsetfonts isset field 37 docinfo5,BitField,1.0
97384367_2.txt,private static final bitfield bitfield sizecode bitfieldfactory return bitfield sizecode getvalue value,BitField,3.0
88635700_43.txt,private static bitfield oldfshowbreaksinframes new bitfield 0x0400 field 8 docinfo3 short oldfshowbreaksinframes setboolean field 8 docinfo3 value return oldfshowbreaksinframes isset field 8 docinfo3,BitField,1.0
88635700_57.txt,private static bitfield zksaved new bitfield 0x3000 field 32 view short zksaved setvalue field 32 view value return byte zksaved getvalue field 32 view,BitField,1.0
15642528_5.txt,private bitfield displayzeros bitfieldfactory getinstance 0x10 field 1 options displayzeros setshortboolean field 1 options zeros return displayzeros isset field 1 options,BitField,1.0
15642377_12.txt,static final private bitfield shrink to fit shrink to fit setshortboolean field 5 indention options shrink return shrink to fit isset field 5 indention options,BitField,1.0
97384327_11.txt,private static final bitfield fstrike new bitfield 0x00000400 field 1 grpfchp fstrike setboolean field 1 grpfchp value return fstrike isset field 1 grpfchp,BitField,1.0
97384327_39.txt,private static final bitfield flsfittext new bitfield 0x1000 field 29 ufel short flsfittext setboolean field 29 ufel value return flsfittext isset field 29 ufel,BitField,1.0
15642433_3.txt,static final private bitfield macoutline bitfieldfactory getinstance field 2 attributes macoutline setshortboolean field 2 attributes mac return macoutline isset field 2 attributes,BitField,1.0
15642433_2.txt,static final private bitfield strikeout field 2 attributes strikeout setshortboolean field 2 attributes strike return strikeout isset field 2 attributes,BitField,1.0
97384327_38.txt,private static final bitfield fruby new bitfield 0x0800 field 29 ufel short fruby setboolean field 29 ufel value return fruby isset field 29 ufel,BitField,1.0
97384327_10.txt,private static final bitfield fspec new bitfield 0x00000200 field 1 grpfchp fspec setboolean field 1 grpfchp value return fspec isset field 1 grpfchp,BitField,1.0
15642377_13.txt,static final private bitfield merge cells merge cells setshortboolean field 5 indention options merge return merge cells isset field 5 indention options,BitField,1.0
15642528_4.txt,private bitfield freezepanes bitfieldfactory getinstance 0x08 field 1 options freezepanes setshortboolean field 1 options freezepanes return freezepanes isset field 1 options,BitField,1.0
88635700_56.txt,private static bitfield wscalesaved new bitfield 0x0ff8 field 32 view short wscalesaved setvalue field 32 view value return short wscalesaved getvalue field 32 view,BitField,1.0
88635700_42.txt,private static bitfield oldftransparentmetafiles new bitfield 0x0200 field 8 docinfo3 short oldftransparentmetafiles setboolean field 8 docinfo3 value return oldftransparentmetafiles isset field 8 docinfo3,BitField,1.0
97384367_3.txt,private static final bitfield bitfield type bitfieldfactory return bitfield type getvalue opcode return bitfield type getvalue value,BitField,3.0
88635700_81.txt,private static bitfield fhidelastversion new bitfield 0x0100 field 37 docinfo5 short fhidelastversion setboolean field 37 docinfo5 value return fhidelastversion isset field 37 docinfo5,BitField,1.0
88639900_1.txt,private static final bitfield settingsprotectedflag bitfieldfactory getinstance 0x0001 options settingsprotectedflag setboolean options protect return settingsprotectedflag isset options,BitField,3.0
88635700_25.txt,private static bitfield fpagsupresstopspacing new bitfield 0x01 field 7 docinfo2 byte fpagsupresstopspacing setboolean field 7 docinfo2 value return fpagsupresstopspacing isset field 7 docinfo2,BitField,1.0
88635700_31.txt,private static bitfield flockrev new bitfield 0x40 field 7 docinfo2 byte flockrev setboolean field 7 docinfo2 value return flockrev isset field 7 docinfo2,BitField,1.0
88635700_19.txt,private static bitfield fpaghidden new bitfield 0x04 field 6 docinfo1 byte fpaghidden setboolean field 6 docinfo1 value return fpaghidden isset field 6 docinfo1,BitField,1.0
97384293_8.txt,private static final bitfield frecalc new bitfield 0x4000 field 2 bits short frecalc setboolean field 2 bits value return frecalc isset field 2 bits,BitField,1.0
97384327_1.txt,private static final bitfield fbold new bitfield 0x00000001 field 1 grpfchp fbold setboolean field 1 grpfchp value return fbold isset field 1 grpfchp,BitField,1.0
97384293_9.txt,private static final bitfield fhaslistbox new bitfield 0x8000 field 2 bits short fhaslistbox setboolean field 2 bits value return fhaslistbox isset field 2 bits,BitField,1.0
88635700_18.txt,private static bitfield fexactcwords new bitfield 0x02 field 6 docinfo1 byte fexactcwords setboolean field 6 docinfo1 value return fexactcwords isset field 6 docinfo1,BitField,1.0
88635700_30.txt,private static bitfield unused4 new bitfield 0x20 field 7 docinfo2 byte unused4 setboolean field 7 docinfo2 value return unused4 isset field 7 docinfo2,BitField,1.0
88635700_24.txt,private static bitfield fdflttruetype new bitfield 0x80 field 6 docinfo1 byte fdflttruetype setboolean field 6 docinfo1 value return fdflttruetype isset field 6 docinfo1,BitField,1.0
88635700_32.txt,private static bitfield fembedfonts new bitfield 0x80 field 7 docinfo2 byte fembedfonts setboolean field 7 docinfo2 value return fembedfonts isset field 7 docinfo2,BitField,1.0
88635700_26.txt,private static bitfield fprotenabled new bitfield 0x02 field 7 docinfo2 byte fprotenabled setboolean field 7 docinfo2 value return fprotenabled isset field 7 docinfo2,BitField,1.0
97384327_3.txt,private static final bitfield frmarkdel new bitfield 0x00000004 field 1 grpfchp frmarkdel setboolean field 1 grpfchp value return frmarkdel isset field 1 grpfchp,BitField,1.0
97384327_48.txt,private static final bitfield fhighlight new bitfield 0x0020 field 48 highlight short fhighlight setboolean field 48 highlight value return fhighlight isset field 48 highlight,BitField,1.0
15642448_4.txt,private static final bitfield badfontheight bitfieldfactory getinstance 0x40 badfontheight setshortboolean field 7 option flags f return badfontheight isset field 7 option flags,BitField,1.0
15642448_5.txt,private static final bitfield formatted bitfieldfactory getinstance 0x80 field 7 option flags formatted setshortboolean field 7 option flags return formatted isset field 7 option flags,BitField,1.0
97384327_49.txt,private static final bitfield fchsdiff new bitfield 0x0001 field 49 charsetflags short fchsdiff setboolean field 49 charsetflags value return fchsdiff isset field 49 charsetflags,BitField,1.0
97384327_2.txt,private static final bitfield fitalic new bitfield 0x00000002 field 1 grpfchp fitalic setboolean field 1 grpfchp value return fitalic isset field 1 grpfchp,BitField,1.0
88635700_27.txt,private static bitfield fdispformfldsel new bitfield 0x04 field 7 docinfo2 byte fdispformfldsel setboolean field 7 docinfo2 value return fdispformfldsel isset field 7 docinfo2,BitField,1.0
88635700_33.txt,private static bitfield oldfnotabforind new bitfield 0x0001 field 8 docinfo3 short oldfnotabforind setboolean field 8 docinfo3 value return oldfnotabforind isset field 8 docinfo3,BitField,1.0
97384338_1.txt,private static bitfield fvertical new bitfield 0x0001 field 40 fontalign short fvertical setboolean field 40 fontalign value return fvertical isset field 40 fontalign,BitField,1.0
88635700_37.txt,private static bitfield oldfmapprinttextcolor new bitfield 0x0010 field 8 docinfo3 short oldfmapprinttextcolor setboolean field 8 docinfo3 value return oldfmapprinttextcolor isset field 8 docinfo3,BitField,1.0
88635700_23.txt,private static bitfield unused3 new bitfield 0x40 field 6 docinfo1 byte unused3 setboolean field 6 docinfo1 value return unused3 isset field 6 docinfo1,BitField,1.0
97384327_6.txt,private static final bitfield fsmallcaps new bitfield 0x00000020 field 1 grpfchp fsmallcaps setboolean field 1 grpfchp value return fsmallcaps isset field 1 grpfchp,BitField,1.0
15642448_1.txt,private static final bitfield outlinelevel bitfieldfactory getinstance 0x07 outlinelevel setshortvalue field 7 option flags ol return outlinelevel getshortvalue field 7 option flags,BitField,1.0
97384327_7.txt,private static final bitfield fcaps new bitfield 0x00000040 field 1 grpfchp fcaps setboolean field 1 grpfchp value return fcaps isset field 1 grpfchp,BitField,1.0
88635700_22.txt,private static bitfield fmirrormargins new bitfield 0x20 field 6 docinfo1 byte fmirrormargins setboolean field 6 docinfo1 value return fmirrormargins isset field 6 docinfo1,BitField,1.0
88635700_36.txt,private static bitfield oldfwraptrailspaces new bitfield 0x0008 field 8 docinfo3 short oldfwraptrailspaces setboolean field 8 docinfo3 value return oldfwraptrailspaces isset field 8 docinfo3,BitField,1.0
97384338_2.txt,private static bitfield fbackward new bitfield 0x0002 field 40 fontalign short fbackward setboolean field 40 fontalign value return fbackward isset field 40 fontalign,BitField,1.0
88635700_20.txt,private static bitfield fpagresults new bitfield 0x08 field 6 docinfo1 byte fpagresults setboolean field 6 docinfo1 value return fpagresults isset field 6 docinfo1,BitField,1.0
88635700_34.txt,private static bitfield oldfnospaceraiselower new bitfield 0x0002 field 8 docinfo3 short oldfnospaceraiselower setboolean field 8 docinfo3 value return oldfnospaceraiselower isset field 8 docinfo3,BitField,1.0
88635700_9.txt,private static bitfield fonlymacpics new bitfield 0x01 field 5 docinfo byte fonlymacpics setboolean field 5 docinfo value return fonlymacpics isset field 5 docinfo,BitField,1.0
97384327_5.txt,private static final bitfield ffldvanish new bitfield 0x00000010 field 1 grpfchp ffldvanish setboolean field 1 grpfchp value return ffldvanish isset field 1 grpfchp,BitField,1.0
15642448_2.txt,private static final bitfield colapsed bitfieldfactory getinstance 0x10 field 7 option flags colapsed setshortboolean field 7 option flags return colapsed isset field 7 option flags,BitField,1.0
15642448_3.txt,private static final bitfield zeroheight bitfieldfactory getinstance 0x20 zeroheight setshortboolean field 7 option flags z return zeroheight isset field 7 option flags,BitField,1.0
97384327_4.txt,private static final bitfield foutline new bitfield 0x00000008 field 1 grpfchp foutline setboolean field 1 grpfchp value return foutline isset field 1 grpfchp,BitField,1.0
88635700_8.txt,private static bitfield nftn new bitfield 0xfffc field 3 footnoteinfo short nftn setvalue field 3 footnoteinfo value return short nftn getvalue field 3 footnoteinfo,BitField,1.0
88635700_35.txt,private static bitfield oldfsuppressspbfafterpagebreak new bitfield 0x0004 field 8 docinfo3 short oldfsuppressspbfafterpagebreak setboolean field 8 docinfo3 value return oldfsuppressspbfafterpagebreak isset field 8 docinfo3,BitField,1.0
88635700_21.txt,private static bitfield flockatn new bitfield 0x10 field 6 docinfo1 byte flockatn setboolean field 6 docinfo1 value return flockatn isset field 6 docinfo1,BitField,1.0
97384338_3.txt,private static bitfield frotatefont new bitfield 0x0004 field 40 fontalign short frotatefont setboolean field 40 fontalign value return frotatefont isset field 40 fontalign,BitField,1.0
68613461_1.txt,private sstrecord sstrecord value sstrecord,SSTRecord,1.0
12440043_1.txt,private sstrecord sstrec sstrec getnumuniquestrings unique strings sstrec getstring lrec getsstindex getstring sstrec getstring lrec getsstindex getstring string name sstrec getstring lrec getsstindex getstring string value sstrec getstring lrec getsstindex getstring string colheader sstrec getstring lrec getsstindex getstring,SSTRecord,1.0
92669296_1.txt,private sstrecord sstrec string value sstrec getstring lrec getsstindex getstring,SSTRecord,1.0
111785559_1.txt,private sstrecord sstrecord unicodestring unicode sstrecord getstring sst getsstindex,SSTRecord,1.0
12440040_1.txt,private sstrecord sstrec sstrec getnumuniquestrings unique strings final string cellvalue sstrec getstring lrec getsstindex getstring sstrec getstring lrec getsstindex getstring,SSTRecord,1.0
15642358_1.txt,protected sstrecord sst null return sst addstring string unicodestring retval sst getstring str record sst createextsstrecord sstpos offset retval sst calcextsstrecordsize,SSTRecord,2.0
15642381_1.txt,sstrecord other sstrecord o return field 1 num strings other field 1 num strings field 2 num unique strings other equals other field 3 strings,SSTRecord,3.0
15642358_2.txt,sstrecord sst null record sst createextsstrecord sstpos offset,SSTRecord,2.0
15642358_3.txt,sstrecord sst null retval sst calcextsstrecordsize,SSTRecord,2.0
97406028_1.txt,packagerelationshipcollection partsc packagepart parts new packagepart partsc size,PackageRelationshipCollection,2.0
401674_1.txt,packagerelationshipcollection rels part getrelationshipsbytype relationshiptype if rels size 0 return null return pack getpart packagingurihelper createpartname rels getrelationship 0 gettargeturi,PackageRelationshipCollection,1.0
